id,given_name,family_name,name,image,identifiers,sources,memberships
nrsr:person:1054,Jozef,Pročko,Jozef Pročko,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1054&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1054""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1054""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:4"", ""name"": ""Klub SLOVENSKO - ZA ĽUDÍ"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:4"", ""name"": ""Klub SLOVENSKO - ZA ĽUDÍ"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1131,Ondrej,Prostredník,Ondrej Prostredník,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1131&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1131""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1131""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:879,Róbert,Puci,Róbert Puci,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=879&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""879""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=879""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1208,Paula,Puškárová,Paula Puškárová,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1208&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1208""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1208""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1220,Miroslav,Radačovský,Miroslav Radačovský,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1220&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1220""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1220""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": ""2025-03-05""}], ""groups"": [{""id"": ""nrsr:org:nezavisli"", ""name"": ""Nezávislí"", ""start_date"": ""2023-10-25"", ""end_date"": """"}]}"
nrsr:person:761,Richard,Raši,Richard Raši,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=761&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""761""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=761""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2025-03-25"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:905,Veronika,Remišová,Veronika Remišová,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=905&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""905""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=905""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:4"", ""name"": ""Klub SLOVENSKO - ZA ĽUDÍ"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:4"", ""name"": ""Klub SLOVENSKO - ZA ĽUDÍ"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:689,Ján,Richter,Ján Richter,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=689&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""689""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=689""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1120,Michal,Sabo,Michal Sabo,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1120&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1120""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1120""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:762,Marián,Saloň,Marián Saloň,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=762&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""762""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=762""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1163,Justín,Sedlák,Justín Sedlák,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1163&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1163""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1163""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1191,Andrej,Sitkár,Andrej Sitkár,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1191&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1191""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1191""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1206,Peter,Sokol,Peter Sokol,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1206&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1206""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1206""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1117,Jaroslav,Spišiak,Jaroslav Spišiak,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1117&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1117""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1117""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1182,Peter,Stachura,Peter Stachura,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1182&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1182""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1182""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:2"", ""name"": ""Klub KDH"", ""start_date"": ""2023-11-14"", ""end_date"": """"}]}"
nrsr:person:1118,Tamara,Stohlová,Tamara Stohlová,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1118&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1118""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1118""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1058,Anton,Stredák,Anton Stredák,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1058&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1058""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1058""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1161,Michal,Stuška,Michal Stuška,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1161&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1161""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1161""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1087,Zdenko,Svoboda,Zdenko Svoboda,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1087&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1087""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1087""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1217,Andrea,Szabóová,Andrea Szabóová,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1217&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1217""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1217""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2024-04-18"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1147,Tomáš,Szalay,Tomáš Szalay,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1147&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1147""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1147""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:6"", ""name"": ""Klub Sloboda a Solidarita"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:6"", ""name"": ""Klub Sloboda a Solidarita"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1150,Ivan,Ševčík,Ivan Ševčík,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1150&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1150""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1150""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:7"", ""name"": ""Klub Slovenská národná strana"", ""start_date"": ""2023-11-14"", ""end_date"": ""2024-10-22""}, {""id"": ""nrsr:org:nezavisli"", ""name"": ""Nezávislí"", ""start_date"": ""2024-10-22"", ""end_date"": """"}]}"
nrsr:person:1114,Michal,Šimečka,Michal Šimečka,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1114&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1114""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1114""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1177,Igor,Šimko,Igor Šimko,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1177&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1177""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1177""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1065,Michal,Šipoš,Michal Šipoš,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1065&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1065""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1065""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:4"", ""name"": ""Klub SLOVENSKO - ZA ĽUDÍ"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:4"", ""name"": ""Klub SLOVENSKO - ZA ĽUDÍ"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1146,Anežka,Škopová,Anežka Škopová,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1146&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1146""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1146""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:4"", ""name"": ""Klub SLOVENSKO - ZA ĽUDÍ"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:4"", ""name"": ""Klub SLOVENSKO - ZA ĽUDÍ"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:862,Branislav,Škripek,Branislav Škripek,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=862&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""862""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=862""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:2"", ""name"": ""Klub KDH"", ""start_date"": ""2023-11-14"", ""end_date"": """"}]}"
nrsr:person:1143,Veronika,Šrobová,Veronika Šrobová,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1143&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1143""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1143""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1127,Ivan,Štefunko,Ivan Štefunko,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1127&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1127""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1127""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1132,Zuzana,Števulová,Zuzana Števulová,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1132&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1132""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1132""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:769,Peter,Šuca,Peter Šuca,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=769&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""769""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=769""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:5"", ""name"": ""Klub SMER - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1145,Viliam,Tankó,Viliam Tankó,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1145&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1145""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1145""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:4"", ""name"": ""Klub SLOVENSKO - ZA ĽUDÍ"", ""start_date"": ""2023-11-14"", ""end_date"": ""2024-08-21""}, {""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2024-10-03"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:930,Dušan,Tittel,Dušan Tittel,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=930&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""930""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=930""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:1"", ""name"": ""Klub HLAS - sociálna demokracia"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1115,Michal,Truban,Michal Truban,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1115&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1115""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1115""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2023-11-14"", ""end_date"": ""2026-06-02""}, {""id"": ""nrsr:org:club:3"", ""name"": ""Klub Progresívne Slovensko"", ""start_date"": ""2026-06-02"", ""end_date"": """"}]}"
nrsr:person:1186,Andrea,Turčanová,Andrea Turčanová,https://www.nrsr.sk/web/dynamic/PoslanecPhoto.aspx?PoslanecID=1186&ImageWidth=140,"[{""scheme"": ""nrsr"", ""identifier"": ""1186""}]","[{""url"": ""https://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=1186""}]","{""parliament"": [{""id"": ""nrsr:org:13"", ""name"": ""Národná rada Slovenskej republiky"", ""start_date"": ""2023-10-25"", ""end_date"": """"}], ""groups"": [{""id"": ""nrsr:org:club:2"", ""name"": ""Klub KDH"", ""start_date"": ""2023-11-14"", ""end_date"": """"}]}"
